CPI,0.4447,
DP [MFLOP/s],1937.1024,
AVX DP [MFLOP/s],1844.6767,
Packed [MUOPS/s],468.6108,
Scalar [MUOPS/s],77.5424,
Vectorization ratio,85.8021,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.903823711 GHz,
TABLE,Region NewtonInexato_Gradiente_128,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.000018,
call count,51,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,427732
CPU_CLK_UNHALTED_CORE,FIXC1,484144
CPU_CLK_UNHALTED_REF,FIXC2,360580
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,71757
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region NewtonInexato_Gradiente_128,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],1.836051e-05,
Runtime unhalted [s],0.0002,
Clock [MHz],3898.9096,
CPI,1.1319,
DP [MFLOP/s],3908.2248,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],3908.2248,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.903823711 GHz,
TABLE,Region NewtonInexato_Hessiana_128,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.002060,
call count,51,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,24451440
CPU_CLK_UNHALTED_CORE,FIXC1,8376090
CPU_CLK_UNHALTED_REF,FIXC2,6251828
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,45849
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region NewtonInexato_Hessiana_128,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0021,
Runtime unhalted [s],0.0029,
Clock [MHz],3890.4923,
CPI,0.3426,
DP [MFLOP/s],22.2571,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],22.2571,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,2.903823711 GHz,
TABLE,Region NewtonInexato_SL_128,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.012688,
call count,51,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,104693800
CPU_CLK_UNHALTED_CORE,FIXC1,47905390
CPU_CLK_UNHALTED_REF,FIXC2,35756100
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,326400
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,3277213
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,20236800
